Name	TYPE	UNII	PT
EXOCOETUS FERNANDEZIANUS FLESH	SY	00CL952Z5H	CALIFORNIA FLYINGFISH
EXOCOETUS LINEATUS FLESH	SY	00CL952Z5H	CALIFORNIA FLYINGFISH
EXOCOETUS ORBIGNIANUS FLESH	SY	00CL952Z5H	CALIFORNIA FLYINGFISH
EXOCOETUS PINNATIBARBATUS FLESH	SY	00CL952Z5H	CALIFORNIA FLYINGFISH
EXOCOETUS ROBUSTUS FLESH	SY	00CL952Z5H	CALIFORNIA FLYINGFISH
FLYINGFISH (CHEILOPOGON PINNATIBARBATUS)	SY	00CL952Z5H	CALIFORNIA FLYINGFISH
GIANT FLYING FISH	SY	00CL952Z5H	CALIFORNIA FLYINGFISH
GREAT FLYING FISH	SY	00CL952Z5H	CALIFORNIA FLYINGFISH
LARGER FLYING FISH	SY	00CL952Z5H	CALIFORNIA FLYINGFISH
SMALLHEAD FLYINGFISH	SY	00CL952Z5H	CALIFORNIA FLYINGFISH
TALLFIN FLYINGFISH	SY	00CL952Z5H	CALIFORNIA FLYINGFISH
WHITE-BANDED FLYING-FISH	SY	00CL952Z5H	CALIFORNIA FLYINGFISH
B1131 [LANGUAL]	CD	00CR8124AS	ENGLISH SOLE
ENGLISH SOLE	PT	00CR8124AS	ENGLISH SOLE
ENGLISH SOLE ALLERGENIC EXTRACT	SY	00CR8124AS	ENGLISH SOLE
ENGLISH SOLE FLESH	SY	00CR8124AS	ENGLISH SOLE
FOOD - FISH AND SHELLFISH, SOLE PAROPHYRS SP.	SY	00CR8124AS	ENGLISH SOLE
PAROPHRYS HUBBARDII FLESH	SY	00CR8124AS	ENGLISH SOLE
PAROPHRYS VETULA FLESH	SY	00CR8124AS	ENGLISH SOLE
PAROPHRYS VETULUS FLESH	SY	00CR8124AS	ENGLISH SOLE
PAROPHRYS VETULUS MUSCLE	SY	00CR8124AS	ENGLISH SOLE
PLEURONECTES DIGRAMMUS FLESH	SY	00CR8124AS	ENGLISH SOLE
PLEURONECTES VETULUS FLESH	SY	00CR8124AS	ENGLISH SOLE
SOLE (PAROPHRYS VETULUS)	SY	00CR8124AS	ENGLISH SOLE
CL-880	CD	00DPD30SOY	AMSACRINE
EINECS 257-094-3	CD	00DPD30SOY	AMSACRINE
NSC-156303	CD	00DPD30SOY	AMSACRINE
NSC-249992	CD	00DPD30SOY	AMSACRINE
SN-11841	CD	00DPD30SOY	AMSACRINE
SN-21429	CD	00DPD30SOY	AMSACRINE
AMSACRINE	PT	00DPD30SOY	AMSACRINE
4'-(9-ACRIDINYLAMINO)METHANESULFON-M-ANISIDIDE	SY	00DPD30SOY	AMSACRINE
ACRIDINYLANISIDIDE	SY	00DPD30SOY	AMSACRINE
AMSACRINE [HSDB]	SY	00DPD30SOY	AMSACRINE
AMSACRINE [INN]	SY	00DPD30SOY	AMSACRINE
AMSACRINE [MART.]	SY	00DPD30SOY	AMSACRINE
AMSACRINE [MI]	SY	00DPD30SOY	AMSACRINE
AMSACRINE [USAN]	SY	00DPD30SOY	AMSACRINE
AMSACRINE [VANDF]	SY	00DPD30SOY	AMSACRINE
AMSACRINE [WHO-DD]	SY	00DPD30SOY	AMSACRINE
M-AMSA	SY	00DPD30SOY	AMSACRINE
METHANESULFONAMIDE, N-(4-(9-ACRIDINYLAMINO)-3-METHOXYPHENYL)-	SY	00DPD30SOY	AMSACRINE
N-(4-(9-ACRIDINYLAMINO)-3-METHOXYPHENYL)METHANESULFONAMIDE	SY	00DPD30SOY	AMSACRINE
AMEKRIN	TR	00DPD30SOY	AMSACRINE
AMSIDIL	TR	00DPD30SOY	AMSACRINE
AMSIDINE	TR	00DPD30SOY	AMSACRINE
AMSIDYL	TR	00DPD30SOY	AMSACRINE
LAMASINE	TR	00DPD30SOY	AMSACRINE
ANCAROLOL	PT	00EED65INL	ANCAROLOL
(+/-)-2'-(3-(TERT-BUTYLAMINO)-2-HYDROXYPROPOXY)-2-FURANANILIDE	SY	00EED65INL	ANCAROLOL
ANCAROLOL [INN]	SY	00EED65INL	ANCAROLOL
ANCAROLOL [WHO-DD]	SY	00EED65INL	ANCAROLOL
38489	CD	00FN6IH15D	NORTRIPTYLINE HYDROCHLORIDE
EINECS 212-973-0	CD	00FN6IH15D	NORTRIPTYLINE HYDROCHLORIDE
NORTRIPTYLINE HYDROCHLORIDE	PT	00FN6IH15D	NORTRIPTYLINE HYDROCHLORIDE
10,11-DIHYDRO-N-METHYL-5H-DIBENZO(A,D)CYCLOHEPTENE-D(SUP5,.GAMMA.)-PROPYLAMINE HYDROCHLORIDE	SY	00FN6IH15D	NORTRIPTYLINE HYDROCHLORIDE
1-PROPANAMINE, 3-(10,11-DIHYDRO-5H-DIBENZO(A,D)CYCLOHEPTEN-5-YLIDENE)-N-METHYL-, HYDROCHLORIDE	SY	00FN6IH15D	NORTRIPTYLINE HYDROCHLORIDE
NORTRIPTYLINE HCL	SY	00FN6IH15D	NORTRIPTYLINE HYDROCHLORIDE
NORTRIPTYLINE HYDROCHLORIDE [EP]	SY	00FN6IH15D	NORTRIPTYLINE HYDROCHLORIDE
NORTRIPTYLINE HYDROCHLORIDE [HSDB]	SY	00FN6IH15D	NORTRIPTYLINE HYDROCHLORIDE
NORTRIPTYLINE HYDROCHLORIDE [MART.]	SY	00FN6IH15D	NORTRIPTYLINE HYDROCHLORIDE
NORTRIPTYLINE HYDROCHLORIDE [MI]	SY	00FN6IH15D	NORTRIPTYLINE HYDROCHLORIDE
NORTRIPTYLINE HYDROCHLORIDE [ORANGE BOOK]	SY	00FN6IH15D	NORTRIPTYLINE HYDROCHLORIDE
NORTRIPTYLINE HYDROCHLORIDE [USAN]	SY	00FN6IH15D	NORTRIPTYLINE HYDROCHLORIDE
NORTRIPTYLINE HYDROCHLORIDE [USP]	SY	00FN6IH15D	NORTRIPTYLINE HYDROCHLORIDE
NORTRIPTYLINE HYDROCHLORIDE [VANDF]	SY	00FN6IH15D	NORTRIPTYLINE HYDROCHLORIDE
NORTRIPTYLINE HYDROCHLORIDE [WHO-DD]	SY	00FN6IH15D	NORTRIPTYLINE HYDROCHLORIDE
AVENTYL HYDROCHLORIDE	TR	00FN6IH15D	NORTRIPTYLINE HYDROCHLORIDE
PAMELOR	TR	00FN6IH15D	NORTRIPTYLINE HYDROCHLORIDE
CHICKEN SKIN, COOKED	PT	00GG7UT6PL	CHICKEN SKIN, COOKED
CHICKEN, SKIN, COOKED	SY	00GG7UT6PL	CHICKEN SKIN, COOKED
GALLUS GALLUS SKIN, COOKED	SY	00GG7UT6PL	CHICKEN SKIN, COOKED
EINECS 214-741-4	CD	00HPQ7674K	MERCURY OLEATE
MERCURY OLEATE	PT	00HPQ7674K	MERCURY OLEATE
9-OCTADECENOIC ACID (9Z)-, MERCURY(2+) SALT (2:1)	SY	00HPQ7674K	MERCURY OLEATE
MERCURIC OLEATE	SY	00HPQ7674K	MERCURY OLEATE
MERCURIC OLEATE [MI]	SY	00HPQ7674K	MERCURY OLEATE
MERCURIC OLEATE [WHO-DD]	SY	00HPQ7674K	MERCURY OLEATE
MERCURY OLEATE [HSDB]	SY	00HPQ7674K	MERCURY OLEATE
DARSIDOMINE	PT	00I7BI3BB7	DARSIDOMINE
3-(CIS-2,6-DIMETHYLPIPERIDINO)SYDNONE IMINE	SY	00I7BI3BB7	DARSIDOMINE
DARSIDOMINE [INN]	SY	00I7BI3BB7	DARSIDOMINE
DARSIDOMINE [WHO-DD]	SY	00I7BI3BB7	DARSIDOMINE
SERMORELIN ACETATE	PT	00IBG87IQW	SERMORELIN ACETATE
GROWTH HORMONE-RELEASING FACTOR (HUMAN)-(1-29)-PEPTIDE AMIDE, ACETATE (SALT), HYDRATE	SY	00IBG87IQW	SERMORELIN ACETATE
SERMORELIN ACETATE [MART.]	SY	00IBG87IQW	SERMORELIN ACETATE
SERMORELIN ACETATE [ORANGE BOOK]	SY	00IBG87IQW	SERMORELIN ACETATE
SERMORELIN ACETATE [USAN]	SY	00IBG87IQW	SERMORELIN ACETATE
SERMORELIN ACETATE [VANDF]	SY	00IBG87IQW	SERMORELIN ACETATE
SERMORELIN ACETATE [WHO-DD]	SY	00IBG87IQW	SERMORELIN ACETATE
GEREF	TR	00IBG87IQW	SERMORELIN ACETATE
EINECS 283-295-0	CD	00IF91KFKQ	CROCUS SATIVUS FLOWER
CROCUS SATIVUS FLOWER	PT	00IF91KFKQ	CROCUS SATIVUS FLOWER
CROCUS AUTUMNALIS FLOWER	SY	00IF91KFKQ	CROCUS SATIVUS FLOWER
CROCUS OFFICINALIS FLOWER	SY	00IF91KFKQ	CROCUS SATIVUS FLOWER
CROCUS ORSINII FLOWER	SY	00IF91KFKQ	CROCUS SATIVUS FLOWER
CROCUS PENDULUS FLOWER	SY	00IF91KFKQ	CROCUS SATIVUS FLOWER
CROCUS SATIVUS FLOWER EXTRACT	SY	00IF91KFKQ	CROCUS SATIVUS FLOWER
CROCUS SATIVUS FLOWER EXTRACT [INCI]	SY	00IF91KFKQ	CROCUS SATIVUS FLOWER
CROCUS SETIFOLIUS FLOWER	SY	00IF91KFKQ	CROCUS SATIVUS FLOWER
FAN HONG HUA FLOWER	SY	00IF91KFKQ	CROCUS SATIVUS FLOWER
GEANTHUS AUTUMNALIS FLOWER	SY	00IF91KFKQ	CROCUS SATIVUS FLOWER
KUNKUMA FLOWER	SY	00IF91KFKQ	CROCUS SATIVUS FLOWER
SAFFRON CROCUS FLOWER	SY	00IF91KFKQ	CROCUS SATIVUS FLOWER
SAFFRON EXTRACT	SY	00IF91KFKQ	CROCUS SATIVUS FLOWER
SAFFRON FLOWER	SY	00IF91KFKQ	CROCUS SATIVUS FLOWER
SAFRAN OFFICINARUM FLOWER	SY	00IF91KFKQ	CROCUS SATIVUS FLOWER
SPANISH SAFFRON FLOWER	SY	00IF91KFKQ	CROCUS SATIVUS FLOWER
TRUE SAFFRON FLOWER	SY	00IF91KFKQ	CROCUS SATIVUS FLOWER
DESFLUORO RISPERIDONE	PT	00J14P0P46	DESFLUORO RISPERIDONE
3-(2-(4-(1,2-BENZISOXAZOL-3-YL)PIPERIDIN-1-YL)ETHYL)-2-METHYL-6,7,8,9-TETRAHYDRO-4H-PYRIDO(1,2-A)PYRIMIDIN-4-ONE	SN	00J14P0P46	DESFLUORO RISPERIDONE
4H-PYRIDO(1,2-A)PYRIMIDIN-4-ONE, 3-(2-(4-(1,2-BENZISOXAZOL-3-YL)-1-PIPERIDINYL)ETHYL)-6,7,8,9-TETRAHYDRO-2-METHYL-	SN	00J14P0P46	DESFLUORO RISPERIDONE
RISPERIDONE SPECIFIED IMPURITY K [EP]	SY	00J14P0P46	DESFLUORO RISPERIDONE
LIGULARIA FISCHERI LEAF	PT	00J7LK389F	LIGULARIA FISCHERI LEAF
CACALIA ELATA LEAF	SY	00J7LK389F	LIGULARIA FISCHERI LEAF
CINERARIA ELATA LEAF	SY	00J7LK389F	LIGULARIA FISCHERI LEAF
CINERARIA FISCHERI LEAF	SY	00J7LK389F	LIGULARIA FISCHERI LEAF
CINERARIA SPECIOSA LEAF	SY	00J7LK389F	LIGULARIA FISCHERI LEAF
HOPPEA SPECIOSA LEAF	SY	00J7LK389F	LIGULARIA FISCHERI LEAF
LIGULARIA FISHCERIA LEAF EXTRACT	SY	00J7LK389F	LIGULARIA FISCHERI LEAF
LIGULARIA FISHCERIA LEAF EXTRACT [INCI]	SY	00J7LK389F	LIGULARIA FISCHERI LEAF
LIGULARIA GLABRESCENS LEAF	SY	00J7LK389F	LIGULARIA FISCHERI LEAF
LIGULARIA RACEMOSA LEAF	SY	00J7LK389F	LIGULARIA FISCHERI LEAF
LIGULARIA SPECIOSA LEAF	SY	00J7LK389F	LIGULARIA FISCHERI LEAF
SENECIO LIGULARIA LEAF	SY	00J7LK389F	LIGULARIA FISCHERI LEAF
SENECIO RACEMOSUS LEAF	SY	00J7LK389F	LIGULARIA FISCHERI LEAF
QUATERNIUM-91	PT	00J8H295NB	QUATERNIUM-91
QUATERNIUM 91	SY	00J8H295NB	QUATERNIUM-91
QUATERNIUM-91 [INCI]	SY	00J8H295NB	QUATERNIUM-91
EINECS 231-171-1	CD	00J9J9XKDE	VANADIUM
V	CD	00J9J9XKDE	VANADIUM
VANADIUM	PT	00J9J9XKDE	VANADIUM
VANADIUM [MI]	SY	00J9J9XKDE	VANADIUM
VANADIUM [VANDF]	SY	00J9J9XKDE	VANADIUM
VANADIUM [WHO-DD]	SY	00J9J9XKDE	VANADIUM
VANADIUM METALLICUM	SY	00J9J9XKDE	VANADIUM
VANADIUM METALLICUM [HPUS]	SY	00J9J9XKDE	VANADIUM
VANADIUM, ELEMENTAL	SY	00J9J9XKDE	VANADIUM
VANADIUM, ELEMENTAL [HSDB]	SY	00J9J9XKDE	VANADIUM
MALTOSE SYRUP	PT	00JKR0NZ8O	MALTOSE SYRUP
HIGH MALTOSE CORN SYRUP	SY	00JKR0NZ8O	MALTOSE SYRUP
EINECS 274-526-6	CD	00JM91Q28F	DIFEMERINE HYDROCHLORIDE
DIFEMERINE HYDROCHLORIDE	PT	00JM91Q28F	DIFEMERINE HYDROCHLORIDE
.ALPHA.-HYDROXY-.ALPHA.-PHENYLBENZENEACETIC ACID 2-(DIMETHYLAMINO)-2-METHYLPROPYL ESTER, HYDROCHLORIDE	SY	00JM91Q28F	DIFEMERINE HYDROCHLORIDE
2-(DIMETHYLAMINO)-1,1-DIMETHYLETHYL BENZILATE, HYDROCHLORIDE	SY	00JM91Q28F	DIFEMERINE HYDROCHLORIDE
DIFEMERINE HCL	SY	00JM91Q28F	DIFEMERINE HYDROCHLORIDE
DIFEMERINE HYDROCHLORIDE [MART.]	SY	00JM91Q28F	DIFEMERINE HYDROCHLORIDE
DIFEMERINE HYDROCHLORIDE [MI]	SY	00JM91Q28F	DIFEMERINE HYDROCHLORIDE
DIFEMERINE HYDROCHLORIDE [WHO-DD]	SY	00JM91Q28F	DIFEMERINE HYDROCHLORIDE
LUOSTYL	TR	00JM91Q28F	DIFEMERINE HYDROCHLORIDE
1-HYDROXY-3-METHOXY-6-METHYLANTHRAQUINONE	PT	00K6NHA51A	1-HYDROXY-3-METHOXY-6-METHYLANTHRAQUINONE
2-METHYLXANTHOPURPURIN-7-METHYL ETHER	SY	00K6NHA51A	1-HYDROXY-3-METHOXY-6-METHYLANTHRAQUINONE
6-METHYLXANTHOPURPURIN 3-METHYL ETHER	SY	00K6NHA51A	1-HYDROXY-3-METHOXY-6-METHYLANTHRAQUINONE
9,10-ANTHRACENEDIONE, 1-HYDROXY-3-METHOXY-6-METHYL-	SY	00K6NHA51A	1-HYDROXY-3-METHOXY-6-METHYLANTHRAQUINONE
ANTHRAQUINONE, 1-HYDROXY-3-METHOXY-6-METHYL-	SY	00K6NHA51A	1-HYDROXY-3-METHOXY-6-METHYLANTHRAQUINONE
FLUOCINOLONE ACETONIDE 21-ALDEHYDE	PT	00K9NWZ23G	FLUOCINOLONE ACETONIDE 21-ALDEHYDE
6.ALPHA.,9-DIFLUORO-11.BETA.-HYDROXY-16.ALPHA.,17-(1-METHYLETHYLIDENEDIOXY)-3,20-DIOXOPREGNA-1,4-DIEN-21-AL	SY	00K9NWZ23G	FLUOCINOLONE ACETONIDE 21-ALDEHYDE
FLUOCINOLONE ACETONIDE IMPURITY D [EP]	SY	00K9NWZ23G	FLUOCINOLONE ACETONIDE 21-ALDEHYDE
FLUOCINOLONE ACETONIDE-21-ALDEHYDE	SY	00K9NWZ23G	FLUOCINOLONE ACETONIDE 21-ALDEHYDE
PREGNA-1,4-DIEN-21-AL, 6,9-DIFLUORO-11-HYDROXY-16,17-((1-METHYLETHYLIDENE)BIS(OXY))-3,20-DIOXO-, (6.ALPHA.,11.BETA.,16.ALPHA.)-	SY	00K9NWZ23G	FLUOCINOLONE ACETONIDE 21-ALDEHYDE
8-HYDROXYQUINOLINE ALUMINIUM SULFATE	PT	00KKN72U82	8-HYDROXYQUINOLINE ALUMINIUM SULFATE
SULFURIC ACID, ALUMINUM SALT, COMPD. WITH 8-QUINOLINOL (3:1:3)	SN	00KKN72U82	8-HYDROXYQUINOLINE ALUMINIUM SULFATE
8-HYDROXYQUINOLINE ALUMINIUM SULFATE [WHO-DD]	SY	00KKN72U82	8-HYDROXYQUINOLINE ALUMINIUM SULFATE
8-HYDROXYQUINOLINE ALUMINUM SULFATE [MI]	SY	00KKN72U82	8-HYDROXYQUINOLINE ALUMINIUM SULFATE
ALOXYN	TR	00KKN72U82	8-HYDROXYQUINOLINE ALUMINIUM SULFATE
NYXOLAN	TR	00KKN72U82	8-HYDROXYQUINOLINE ALUMINIUM SULFATE
EINECS 205-282-0	CD	00KUO98F97	2,4,5-TRIMETHYLANILINE
NSC-37004	CD	00KUO98F97	2,4,5-TRIMETHYLANILINE
2,4,5-TRIMETHYLANILINE	PT	00KUO98F97	2,4,5-TRIMETHYLANILINE
.PSI.-CUMIDINE	SY	00KUO98F97	2,4,5-TRIMETHYLANILINE
2,4,5-TRIMETHYLANILINE [HSDB]	SY	00KUO98F97	2,4,5-TRIMETHYLANILINE
2,4,5-TRIMETHYLBENZENAMINE	SY	00KUO98F97	2,4,5-TRIMETHYLANILINE
2,4,5-TRIMETHYLPHENYLAMINE	SY	00KUO98F97	2,4,5-TRIMETHYLANILINE
ANILINE, 2,4,5-TRIMETHYL-	SY	00KUO98F97	2,4,5-TRIMETHYLANILINE
BENZENAMINE, 2,4,5-TRIMETHYL-	SY	00KUO98F97	2,4,5-TRIMETHYLANILINE
PSEUDOCUMIDINE	SY	00KUO98F97	2,4,5-TRIMETHYLANILINE
BMY-25801-01	CD	00L331RFEC	BATANOPRIDE HYDROCHLORIDE
BATANOPRIDE HYDROCHLORIDE	PT	00L331RFEC	BATANOPRIDE HYDROCHLORIDE
(+/-)-BATANOPRIDE HYDROCHLORIDE	SY	00L331RFEC	BATANOPRIDE HYDROCHLORIDE
4-AMINO-2-(BUTAN-2-ON-3-YL)OXY-5-CHLORO-N-(2-(DIETHYLAMINO)ETHYL)BENZAMIDE HYDROCHLORIDE	SY	00L331RFEC	BATANOPRIDE HYDROCHLORIDE
BATANOPRIDE HCL	SY	00L331RFEC	BATANOPRIDE HYDROCHLORIDE
BATANOPRIDE HYDROCHLORIDE [MART.]	SY	00L331RFEC	BATANOPRIDE HYDROCHLORIDE
BATANOPRIDE HYDROCHLORIDE [USAN]	SY	00L331RFEC	BATANOPRIDE HYDROCHLORIDE
BATANOPRIDE HYDROCHLORIDE [WHO-DD]	SY	00L331RFEC	BATANOPRIDE HYDROCHLORIDE
BATANOPRIDE HYDROCHLORIDE, (+/-)-	SY	00L331RFEC	BATANOPRIDE HYDROCHLORIDE
BENZAMIDE, 4-AMINO-5-CHLORO-N-(2-(DIETHYLAMINO)ETHYL)-2-(1-METHYL-2-OXOPROPOXY)-, MONOHYDROCHLORIDE	SY	00L331RFEC	BATANOPRIDE HYDROCHLORIDE
WX-UK1 FREE BASE	PT	00LOF6890B	WX-UK1 FREE BASE
METCARAPHEN	PT	00LX015OW8	METCARAPHEN
2-(DIETHYLAMINO)ETHYL 1-(3,4-DIMETHYLPHENYL)CYCLOPENTANECARBOXYLATE	SY	00LX015OW8	METCARAPHEN
CYCLOPENTANECARBOXYLIC ACID, 1-(3,4-XYLYL)-, 2-DIETHYLAMINO)ETHYL ESTER	SY	00LX015OW8	METCARAPHEN
METCARAPHEN [WHO-DD]	SY	00LX015OW8	METCARAPHEN
BAR JACK WHOLE	PT	00M4IP1ZA7	BAR JACK WHOLE
BLUE STRIPED CAVALLA WHOLE	SY	00M4IP1ZA7	BAR JACK WHOLE
CARANGOIDES RUBER WHOLE	SY	00M4IP1ZA7	BAR JACK WHOLE
CARANX RUBER WHOLE	SY	00M4IP1ZA7	BAR JACK WHOLE
SCOMBER RUBER WHOLE	SY	00M4IP1ZA7	BAR JACK WHOLE
J-113397	PT	00M5444DIY	J-113397
2H-BENZIMIDAZOL-2-ONE, 1-((3R,4R)-1-(CYCLOOCTYLMETHYL)-3-(HYDROXYMETHYL)-4-PIPERIDINYL)-3-ETHYL-1,3-DIHYDRO-	SN	00M5444DIY	J-113397
(+)-J-113397	SY	00M5444DIY	J-113397
COMPB	SY	00M5444DIY	J-113397
TAS-109	CD	00M634HD2V	CNDAC
CNDAC	PT	00M634HD2V	CNDAC
4-AMINO-L-(2-CYANO-2-DEOXY-.BETA.-D-ARABINOFURANOSYL)- 2(1H)-PYRIMIDINONE	SY	00M634HD2V	CNDAC
CHLAMYS CIRCULARIS AEQUISCULATA	PT	00MJR235LR	CHLAMYS CIRCULARIS AEQUISCULATA
CHLAMYS CIRCULARIS AEQUISCULATA FLESH	SY	00MJR235LR	CHLAMYS CIRCULARIS AEQUISCULATA
CHLAMYS CIRCULARIS AEQUISCULATA MUSCLE	SY	00MJR235LR	CHLAMYS CIRCULARIS AEQUISCULATA
SCALLOP (CHLAMYS CIRCULARIS AEQUISCULATA)	SY	00MJR235LR	CHLAMYS CIRCULARIS AEQUISCULATA
AZUMOLENE SODIUM ANHYDROUS	PT	00N857K16Y	AZUMOLENE SODIUM ANHYDROUS
1-(((5-(P-BROMOPHENYL)-2-OXAZOLYL)METHYLENE)AMINO)HYDANTOIN, SODIUM SALT	SY	00N857K16Y	AZUMOLENE SODIUM ANHYDROUS
2,4-IMIDAZOLIDINEDIONE, 1-(((5-(4-BROMOPHENYL)-2-OXAZOLYL)METHYLENE)AMINO)-, SODIUM SALT	SY	00N857K16Y	AZUMOLENE SODIUM ANHYDROUS
2,4-IMIDAZOLIDINEDIONE, 1-(((5-(4-BROMOPHENYL)-2-OXAZOLYL)METHYLENE)AMINO)-, SODIUM SALT (1:1)	SY	00N857K16Y	AZUMOLENE SODIUM ANHYDROUS
DIISOPROPYLTIN DICHLORIDE	PT	00O0K362FY	DIISOPROPYLTIN DICHLORIDE
DICHLORODIISOPROPYLSTANNANE	SY	00O0K362FY	DIISOPROPYLTIN DICHLORIDE
DICHLORODIISOPROPYLTIN	SY	00O0K362FY	DIISOPROPYLTIN DICHLORIDE
DIISOPROPYL TIN DICHLORIDE	SY	00O0K362FY	DIISOPROPYLTIN DICHLORIDE
STANNANE, DICHLOROBIS(1-METHYLETHYL)-	SY	00O0K362FY	DIISOPROPYLTIN DICHLORIDE
TIN, DICHLORODIISOPROPYL-	SY	00O0K362FY	DIISOPROPYLTIN DICHLORIDE
B2076 [LANGUAL]	CD	00O651747I	PSILOCYBE SEMILANCEATA FRUITING BODY
PSILOCYBE SEMILANCEATA FRUITING BODY	PT	00O651747I	PSILOCYBE SEMILANCEATA FRUITING BODY
AGARICUS SEMILANCEATUS FRUITING BODY	SY	00O651747I	PSILOCYBE SEMILANCEATA FRUITING BODY
LIBERTY CAP FRUITING BODY	SY	00O651747I	PSILOCYBE SEMILANCEATA FRUITING BODY
PANAEOLUS SEMILANCEATUS FRUITING BODY	SY	00O651747I	PSILOCYBE SEMILANCEATA FRUITING BODY
EINECS 207-995-2	CD	00OA1GPF8R	1,3-PENTADIENE
1,3-PENTADIENE	PT	00OA1GPF8R	1,3-PENTADIENE
PENTADIENE, 1,3-	SN	00OA1GPF8R	1,3-PENTADIENE
1,3-PENTADIENE [HSDB]	SY	00OA1GPF8R	1,3-PENTADIENE
1-METHYL-1,3-BUTADIENE	SY	00OA1GPF8R	1,3-PENTADIENE
1-METHYLBUTADIENE	SY	00OA1GPF8R	1,3-PENTADIENE
PIPERYLENE	SY	00OA1GPF8R	1,3-PENTADIENE
DAPHNE ODORA WHOLE	PT	00OI587YQE	DAPHNE ODORA WHOLE
DAPHNE CHINENSIS WHOLE	SY	00OI587YQE	DAPHNE ODORA WHOLE
DAPHNE HYBRIDA WHOLE	SY	00OI587YQE	DAPHNE ODORA WHOLE
DAPHNE JAPONICA WHOLE	SY	00OI587YQE	DAPHNE ODORA WHOLE
DAPHNE MAZELII WHOLE	SY	00OI587YQE	DAPHNE ODORA WHOLE
DAPHNE ODORA [WHO-DD]	SY	00OI587YQE	DAPHNE ODORA WHOLE
DAPHNE SINENSIS WHOLE	SY	00OI587YQE	DAPHNE ODORA WHOLE
DAPHNE SPECIOSISSIMA WHOLE	SY	00OI587YQE	DAPHNE ODORA WHOLE
DAPHNE TRIFLORA WHOLE	SY	00OI587YQE	DAPHNE ODORA WHOLE
VX-765	CD	00OLE78529	BELNACASAN
BELNACASAN	PT	00OLE78529	BELNACASAN
1-((2S)-2-((4-AMINO-3-CHLOROBENZOYL)AMINO)-3,3-DIMETHYLBUTANOYL)-N-((2R,3S)-2- ETHOXY-5-OXO-TETRAHYDROFURAN-3-YL)-L-PROLINAMIDE	SY	00OLE78529	BELNACASAN
1-((2S)-2-(4-AMINO-3-CHLOROBENZAMIDO)-3,3-DIMETHYLBUTANOYL)-N-((2R,3S)-2-ETHOXY-5-OXOOXOLAN-3-YL)-L-PROLINAMIDE	SY	00OLE78529	BELNACASAN
BELNACASAN [INN]	SY	00OLE78529	BELNACASAN
BELNACASAN [USAN]	SY	00OLE78529	BELNACASAN
BELNACASAN [WHO-DD]	SY	00OLE78529	BELNACASAN
L-PROLINAMIDE, N-(4-AMINO-3-CHLOROBENZOYL)-3-METHYL-L-VALYL-N-((2R,3S)-2-ETHOXYTETRAHYDRO-5-OXO-3-FURANYL)-	SY	00OLE78529	BELNACASAN
EINECS 231-760-3	CD	00OT1QX5U4	POTASSIUM PERMANGANATE
NSC-146182	CD	00OT1QX5U4	POTASSIUM PERMANGANATE
POTASSIUM PERMANGANATE	PT	00OT1QX5U4	POTASSIUM PERMANGANATE
KALI PERMANGANICUM	SY	00OT1QX5U4	POTASSIUM PERMANGANATE
KALI PERMANGANICUM [HPUS]	SY	00OT1QX5U4	POTASSIUM PERMANGANATE
PERMANGANIC ACID (HMNO4), POTASSIUM SALT (1:1)	SY	00OT1QX5U4	POTASSIUM PERMANGANATE
POTASSIUM PERMANGANATE (KMNO4)	SY	00OT1QX5U4	POTASSIUM PERMANGANATE
POTASSIUM PERMANGANATE [EP]	SY	00OT1QX5U4	POTASSIUM PERMANGANATE
POTASSIUM PERMANGANATE [HSDB]	SY	00OT1QX5U4	POTASSIUM PERMANGANATE
POTASSIUM PERMANGANATE [MART.]	SY	00OT1QX5U4	POTASSIUM PERMANGANATE
POTASSIUM PERMANGANATE [MI]	SY	00OT1QX5U4	POTASSIUM PERMANGANATE
POTASSIUM PERMANGANATE [USP]	SY	00OT1QX5U4	POTASSIUM PERMANGANATE
POTASSIUM PERMANGANATE [VANDF]	SY	00OT1QX5U4	POTASSIUM PERMANGANATE
POTASSIUM PERMANGANATE [WHO-DD]	SY	00OT1QX5U4	POTASSIUM PERMANGANATE
BLACKEDGE CUSK-EEL, COOKED	PT	00OXK1BCRK	BLACKEDGE CUSK-EEL, COOKED
BLACKEDGE CUSK-EEL FLESH, COOKED	SY	00OXK1BCRK	BLACKEDGE CUSK-EEL, COOKED
LEPOPHIDIUM BREVIBARBE FLESH, COOKED	SY	00OXK1BCRK	BLACKEDGE CUSK-EEL, COOKED
LEPOPHIDIUM BREVIBARBE MUSCLE, COOKED	SY	00OXK1BCRK	BLACKEDGE CUSK-EEL, COOKED
LEPOPHIDIUM BREVIBARBE, COOKED	SY	00OXK1BCRK	BLACKEDGE CUSK-EEL, COOKED
LEPOPHIDIUM GRAELLSI FLESH, COOKED	SY	00OXK1BCRK	BLACKEDGE CUSK-EEL, COOKED
OPHIDIUM BREVIBARBE FLESH, COOKED	SY	00OXK1BCRK	BLACKEDGE CUSK-EEL, COOKED
OPHIDIUM GRAELLSI FLESH, COOKED	SY	00OXK1BCRK	BLACKEDGE CUSK-EEL, COOKED
SHORTBEARD CUSK-EEL, COOKED	SY	00OXK1BCRK	BLACKEDGE CUSK-EEL, COOKED
